,exchange,timestamp,originalQuantity,price,side,status,type,timeInForce,action,orderId,unit,positionType,datetime,pair
13957,binance,1670084962166,0.252,1275.61,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 00:29:22.166,ETHUSDT
13958,binance,1670084963419,0.13,1275.62,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 00:29:23.419,ETHUSDT
13959,binance,1670084964538,3.199,1262.94,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 00:29:24.538,ETHUSDT
13960,binance,1670084980713,0.011000000000000001,1346.0,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 00:29:40.713,ETHUSDT
13961,binance,1670084989338,0.08,1273.12,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 00:29:49.338,ETHUSDT
13962,binance,1670084990744,0.231,1275.37,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 00:29:50.744,ETHUSDT
13963,binance,1670084992862,2.0,1262.69,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 00:29:52.862,ETHUSDT
13964,binance,1670084993864,1.787,1262.69,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 00:29:53.864,ETHUSDT
13965,binance,1670084995122,0.04,1319.43,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 00:29:55.122,ETHUSDT
13966,binance,1670085572106,2.367,1261.04,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 00:39:32.106,ETHUSDT
13967,binance,1670086048129,0.09,1260.75,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 00:47:28.129,ETHUSDT
13968,binance,1670086589108,0.106,1262.69,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 00:56:29.108,ETHUSDT
13969,binance,1670086661716,0.322,1260.63,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 00:57:41.716,ETHUSDT
13970,binance,1670086818240,0.47100000000000003,1260.11,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 01:00:18.240,ETHUSDT
13971,binance,1670086913186,0.017,1259.75,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 01:01:53.186,ETHUSDT
13972,binance,1670086927883,0.21,1259.61,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 01:02:07.883,ETHUSDT
13973,binance,1670087259547,0.006999999999999999,1413.49,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 01:07:39.547,ETHUSDT
13974,binance,1670087284011,0.745,1259.57,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 01:08:04.011,ETHUSDT
13975,binance,1670087549391,0.7440000000000001,1259.29,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 01:12:29.391,ETHUSDT
13976,binance,1670087551258,0.013999999999999999,1259.03,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 01:12:31.258,ETHUSDT
13977,binance,1670087552424,0.078,1258.2,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 01:12:32.424,ETHUSDT
13978,binance,1670087554186,0.124,1258.15,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 01:12:34.186,ETHUSDT
13979,binance,1670087556674,0.126,1258.14,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 01:12:36.674,ETHUSDT
13980,binance,1670087604154,2.832,1258.1,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 01:13:24.154,ETHUSDT
13981,binance,1670087606885,0.301,1258.04,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 01:13:26.885,ETHUSDT
13982,binance,1670087614175,4.7219999999999995,1257.95,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 01:13:34.175,ETHUSDT
13983,binance,1670087616108,0.45,1257.76,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 01:13:36.108,ETHUSDT
13984,binance,1670087664726,3.238,1257.64,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 01:14:24.726,ETHUSDT
13985,binance,1670087667527,51.0,1257.62,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 01:14:27.527,ETHUSDT
13986,binance,1670087670247,1.41,1257.61,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 01:14:30.247,ETHUSDT
13987,binance,1670089091427,0.621,1276.2,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 01:38:11.427,ETHUSDT
13988,binance,1670089100573,0.128,1276.36,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 01:38:20.573,ETHUSDT
13989,binance,1670089101625,0.361,1276.44,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 01:38:21.625,ETHUSDT
13990,binance,1670090116607,3.9189999999999996,1276.59,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 01:55:16.607,ETHUSDT
13991,binance,1670090417729,0.08,1276.81,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 02:00:17.729,ETHUSDT
13992,binance,1670090536994,0.01,1276.92,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 02:02:16.994,ETHUSDT
13993,binance,1670096343341,1.911,1258.01,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 03:39:03.341,ETHUSDT
13994,binance,1670096354452,0.228,1257.82,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 03:39:14.452,ETHUSDT
13995,binance,1670096374247,0.23800000000000002,1257.53,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 03:39:34.247,ETHUSDT
13996,binance,1670096375267,0.008,1256.68,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 03:39:35.267,ETHUSDT
13997,binance,1670096377311,0.07,1256.51,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 03:39:37.311,ETHUSDT
13998,binance,1670096378452,0.085,1256.14,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 03:39:38.452,ETHUSDT
13999,binance,1670096379500,0.36700000000000005,1255.95,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 03:39:39.500,ETHUSDT
14000,binance,1670096380846,0.591,1255.8,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 03:39:40.846,ETHUSDT
14001,binance,1670101046249,3.8810000000000002,1255.84,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 04:57:26.249,ETHUSDT
14002,binance,1670101049221,0.09699999999999999,1255.67,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 04:57:29.221,ETHUSDT
14003,binance,1670101051134,0.7659999999999999,1255.16,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 04:57:31.134,ETHUSDT
14004,binance,1670101529364,3.0,1255.62,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 05:05:29.364,ETHUSDT
14005,binance,1670101535222,0.32,1254.81,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 05:05:35.222,ETHUSDT
14006,binance,1670101536340,0.10400000000000001,1254.91,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 05:05:36.340,ETHUSDT
14007,binance,1670101537354,0.102,1253.6,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 05:05:37.354,ETHUSDT
14008,binance,1670101538355,87.118,1250.45,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 05:05:38.355,ETHUSDT
14009,binance,1670101539356,5.064,1249.34,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 05:05:39.356,ETHUSDT
14010,binance,1670101540405,1.2,1251.06,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 05:05:40.405,ETHUSDT
14011,binance,1670101541525,0.162,1248.38,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 05:05:41.525,ETHUSDT
14012,binance,1670101997668,0.907,1265.96,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 05:13:17.668,ETHUSDT
14013,binance,1670103319100,4.4,1249.51,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 05:35:19.100,ETHUSDT
14014,binance,1670105341788,7.843,1253.03,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:09:01.788,ETHUSDT
14015,binance,1670105450301,1.2919999999999998,1253.47,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:10:50.301,ETHUSDT
14016,binance,1670105541462,0.21899999999999997,1257.98,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:12:21.462,ETHUSDT
14017,binance,1670105826806,0.174,1252.0,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:17:06.806,ETHUSDT
14018,binance,1670105925407,0.015,1264.18,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 06:18:45.407,ETHUSDT
14019,binance,1670105951506,0.008,1264.5,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 06:19:11.506,ETHUSDT
14020,binance,1670105975297,0.015,1264.36,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 06:19:35.297,ETHUSDT
14021,binance,1670105984969,2.7089999999999996,1264.4,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 06:19:44.969,ETHUSDT
14022,binance,1670106026049,0.358,1263.36,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 06:20:26.049,ETHUSDT
14023,binance,1670106033566,0.001,1264.72,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 06:20:33.566,ETHUSDT
14024,binance,1670106051206,0.009000000000000001,1252.31,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:20:51.206,ETHUSDT
14025,binance,1670106076939,0.022000000000000002,1264.55,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 06:21:16.939,ETHUSDT
14026,binance,1670106109958,1.824,1252.11,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:21:49.958,ETHUSDT
14027,binance,1670106121206,0.177,1251.99,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:22:01.206,ETHUSDT
14028,binance,1670106124024,6.3,1252.43,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:22:04.024,ETHUSDT
14029,binance,1670106141731,2.762,1251.76,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:22:21.731,ETHUSDT
14030,binance,1670106271962,1.4180000000000001,1250.09,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:24:31.962,ETHUSDT
14031,binance,1670106283912,0.369,1249.51,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:24:43.912,ETHUSDT
14032,binance,1670106702301,0.41100000000000003,1247.84,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:31:42.301,ETHUSDT
14033,binance,1670106703311,0.158,1247.63,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:31:43.311,ETHUSDT
14034,binance,1670106704328,2.8489999999999998,1246.98,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:31:44.328,ETHUSDT
14035,binance,1670106705333,0.5660000000000001,1246.76,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:31:45.333,ETHUSDT
14036,binance,1670106706369,0.19,1245.2,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:31:46.369,ETHUSDT
14037,binance,1670106707371,0.168,1244.69,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:31:47.371,ETHUSDT
14038,binance,1670106708498,2.0,1242.12,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:31:48.498,ETHUSDT
14039,binance,1670106709501,0.051,1243.82,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:31:49.501,ETHUSDT
14040,binance,1670106710511,2.25,1241.49,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:31:50.511,ETHUSDT
14041,binance,1670106711513,4.0,1239.59,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:31:51.513,ETHUSDT
14042,binance,1670106712523,5.6979999999999995,1238.0,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:31:52.523,ETHUSDT
14043,binance,1670106713611,6.89,1236.72,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:31:53.611,ETHUSDT
14044,binance,1670106714619,0.79,1236.51,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:31:54.619,ETHUSDT
14045,binance,1670106715738,3.036,1236.1,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:31:55.738,ETHUSDT
14046,binance,1670106867585,0.015,1237.14,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:34:27.585,ETHUSDT
14047,binance,1670106868638,0.5,1237.14,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:34:28.638,ETHUSDT
14048,binance,1670106874095,0.782,1237.35,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:34:34.095,ETHUSDT
14049,binance,1670106875451,0.499,1237.34,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:34:35.451,ETHUSDT
14050,binance,1670106877721,5.6610000000000005,1236.66,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:34:37.721,ETHUSDT
14051,binance,1670106898236,0.035,1237.3,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:34:58.236,ETHUSDT
14052,binance,1670106900453,0.078,1237.7,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:35:00.453,ETHUSDT
14053,binance,1670106910696,0.156,1238.24,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:35:10.696,ETHUSDT
14054,binance,1670106981477,1.465,1237.91,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:36:21.477,ETHUSDT
14055,binance,1670106983877,0.9229999999999999,1236.71,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:36:23.877,ETHUSDT
14056,binance,1670106985432,0.008,1236.29,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:36:25.432,ETHUSDT
14057,binance,1670106987224,0.26899999999999996,1236.07,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:36:27.224,ETHUSDT
14058,binance,1670106988364,0.28300000000000003,1236.0,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:36:28.364,ETHUSDT
14059,binance,1670106990138,3.812,1235.87,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:36:30.138,ETHUSDT
14060,binance,1670106991143,0.59,1235.8,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:36:31.143,ETHUSDT
14061,binance,1670106992158,0.17800000000000002,1235.7,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:36:32.158,ETHUSDT
14062,binance,1670106994510,4.125,1236.06,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:36:34.510,ETHUSDT
14063,binance,1670106995614,0.34299999999999997,1234.04,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:36:35.614,ETHUSDT
14064,binance,1670106996616,1.7530000000000001,1235.11,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:36:36.616,ETHUSDT
14065,binance,1670106997669,0.20199999999999999,1232.67,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:36:37.669,ETHUSDT
14066,binance,1670106998685,6.894,1232.53,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:36:38.685,ETHUSDT
14067,binance,1670106999906,0.134,1232.18,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:36:39.906,ETHUSDT
14068,binance,1670107004181,0.23399999999999999,1232.94,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:36:44.181,ETHUSDT
14069,binance,1670107015110,0.3,1235.2,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:36:55.110,ETHUSDT
14070,binance,1670107286491,0.008,1234.89,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:41:26.491,ETHUSDT
14071,binance,1670107423152,0.01,1233.1,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:43:43.152,ETHUSDT
14072,binance,1670107424624,0.01,1233.07,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:43:44.624,ETHUSDT
14073,binance,1670107426680,0.4,1233.06,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:43:46.680,ETHUSDT
14074,binance,1670107439971,0.662,1233.46,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:43:59.971,ETHUSDT
14075,binance,1670107444731,2.6,1233.18,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:44:04.731,ETHUSDT
14076,binance,1670107516657,0.055999999999999994,1232.46,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:45:16.657,ETHUSDT
14077,binance,1670107519310,0.214,1232.18,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:45:19.310,ETHUSDT
14078,binance,1670107524085,0.897,1231.61,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:45:24.085,ETHUSDT
14079,binance,1670107525095,3.862,1231.39,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:45:25.095,ETHUSDT
14080,binance,1670107526399,0.434,1231.38,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:45:26.399,ETHUSDT
14081,binance,1670107528203,0.015,1231.24,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:45:28.203,ETHUSDT
14082,binance,1670107529275,14.719000000000001,1231.14,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:45:29.275,ETHUSDT
14083,binance,1670107533098,0.175,1230.99,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:45:33.098,ETHUSDT
14084,binance,1670107539076,0.11199999999999999,1230.92,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:45:39.076,ETHUSDT
14085,binance,1670107540122,0.052000000000000005,1229.92,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:45:40.122,ETHUSDT
14086,binance,1670107542214,18.55,1229.9,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:45:42.214,ETHUSDT
14087,binance,1670107543340,6.44,1229.71,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:45:43.340,ETHUSDT
14088,binance,1670107544962,0.092,1229.68,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:45:44.962,ETHUSDT
14089,binance,1670107545972,2.4730000000000003,1229.59,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:45:45.972,ETHUSDT
14090,binance,1670107547104,0.5,1229.36,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:45:47.104,ETHUSDT
14091,binance,1670107548180,0.21,1229.33,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:45:48.180,ETHUSDT
14092,binance,1670107654252,3.752,1233.65,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 06:47:34.252,ETHUSDT
14093,binance,1670108408191,15.398,1246.55,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 07:00:08.191,ETHUSDT
14094,binance,1670108409839,1.7930000000000001,1235.97,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 07:00:09.839,ETHUSDT
14095,binance,1670109651517,0.7390000000000001,1232.24,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-04 07:20:51.517,ETHUSDT
14096,binance,1670112358076,4.99,1248.54,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:05:58.076,ETHUSDT
14097,binance,1670112359092,0.8590000000000001,1248.98,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:05:59.092,ETHUSDT
14098,binance,1670112363114,0.008,1249.04,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:06:03.114,ETHUSDT
14099,binance,1670112364144,0.085,1249.11,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:06:04.144,ETHUSDT
14100,binance,1670112367874,1.98,1249.57,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:06:07.874,ETHUSDT
14101,binance,1670112376543,32.885,1249.96,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:06:16.543,ETHUSDT
14102,binance,1670112377546,0.7090000000000001,1250.2,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:06:17.546,ETHUSDT
14103,binance,1670112386492,0.479,1250.47,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:06:26.492,ETHUSDT
14104,binance,1670112387892,5.112,1250.62,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:06:27.892,ETHUSDT
14105,binance,1670112390492,1.36,1250.72,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:06:30.492,ETHUSDT
14106,binance,1670112470646,3.103,1250.77,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:07:50.646,ETHUSDT
14107,binance,1670112478777,2.98,1250.95,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:07:58.777,ETHUSDT
14108,binance,1670112529084,0.182,1251.14,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:08:49.084,ETHUSDT
14109,binance,1670112544645,0.045,1251.48,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:09:04.645,ETHUSDT
14110,binance,1670112545768,1.05,1251.58,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:09:05.768,ETHUSDT
14111,binance,1670112569852,0.6579999999999999,1251.87,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:09:29.852,ETHUSDT
14112,binance,1670112571120,0.021,1252.09,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:09:31.120,ETHUSDT
14113,binance,1670112572137,0.127,1252.21,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:09:32.137,ETHUSDT
14114,binance,1670112575285,0.039,1252.24,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:09:35.285,ETHUSDT
14115,binance,1670112576474,0.008,1252.33,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:09:36.474,ETHUSDT
14116,binance,1670112577481,3.7760000000000002,1252.43,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:09:37.481,ETHUSDT
14117,binance,1670112609383,6.432,1252.61,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:10:09.383,ETHUSDT
14118,binance,1670112656302,0.82,1252.71,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:10:56.302,ETHUSDT
14119,binance,1670112758436,0.026000000000000002,1252.72,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:12:38.436,ETHUSDT
14120,binance,1670112760243,0.518,1252.77,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:12:40.243,ETHUSDT
14121,binance,1670112795172,20.115,1253.05,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:13:15.172,ETHUSDT
14122,binance,1670112796774,0.009000000000000001,1253.32,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:13:16.774,ETHUSDT
14123,binance,1670112797891,0.368,1253.43,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:13:17.891,ETHUSDT
14124,binance,1670112804240,0.02,1253.85,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:13:24.240,ETHUSDT
14125,binance,1670113081710,1.204,1253.96,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:18:01.710,ETHUSDT
14126,binance,1670113090392,0.20600000000000002,1254.16,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:18:10.392,ETHUSDT
14127,binance,1670113091471,4.746,1254.21,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:18:11.471,ETHUSDT
14128,binance,1670113092580,9.174,1254.46,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:18:12.580,ETHUSDT
14129,binance,1670113093956,0.385,1254.49,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:18:13.956,ETHUSDT
14130,binance,1670113123271,71.78699999999999,1254.68,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:18:43.271,ETHUSDT
14131,binance,1670113125558,11.505,1254.73,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:18:45.558,ETHUSDT
14132,binance,1670113127312,27.846,1255.23,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:18:47.312,ETHUSDT
14133,binance,1670113128920,1.608,1255.67,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:18:48.920,ETHUSDT
14134,binance,1670113151529,3.0,1256.07,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:19:11.529,ETHUSDT
14135,binance,1670113161467,0.49,1256.4,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:19:21.467,ETHUSDT
14136,binance,1670113162484,2.8480000000000003,1256.53,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:19:22.484,ETHUSDT
14137,binance,1670113296883,0.8,1257.05,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:21:36.883,ETHUSDT
14138,binance,1670113302572,0.569,1257.64,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:21:42.572,ETHUSDT
14139,binance,1670113312620,0.021,1257.69,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:21:52.620,ETHUSDT
14140,binance,1670113313911,0.785,1257.72,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-04 08:21:53.911,ETHUSDT
